SegmentID,speed0,update0,speed1,update1,speed2,update2,speed3,update3,speed4,update4,speed5,update5,speed6,update6,speed7,update7,speed8,update8,speed9,update9
79,18,2015-06-21 21:40:04.0,18,2015-06-21 21:40:04.0,21,2015-06-21 22:01:09.0,21,2015-06-21 22:01:09.0,21,2015-06-21 22:01:09.0,18,2015-06-21 22:10:21.0,18,2015-06-21 22:10:21.0,18,2015-06-21 22:10:21.0,17,2015-06-21 22:30:51.0,17,2015-06-21 22:30:51.0
780,-1,2015-06-21 21:40:13.0,-1,2015-06-21 21:40:13.0,-1,2015-06-21 22:01:17.0,-1,2015-06-21 22:01:17.0,-1,2015-06-21 22:01:17.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:30:59.0,-1,2015-06-21 22:30:59.0
528,-1,2015-06-21 21:40:12.0,-1,2015-06-21 21:40:12.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:10:28.0,-1,2015-06-21 22:10:28.0,-1,2015-06-21 22:10:28.0,-1,2015-06-21 22:30:58.0,-1,2015-06-21 22:30:58.0
623,27,2015-06-21 21:40:09.0,27,2015-06-21 21:40:09.0,25,2015-06-21 22:01:14.0,25,2015-06-21 22:01:14.0,25,2015-06-21 22:01:14.0,-1,2015-06-21 22:10:26.0,-1,2015-06-21 22:10:26.0,-1,2015-06-21 22:10:26.0,-1,2015-06-21 22:30:56.0,-1,2015-06-21 22:30:56.0
366,24,2015-06-21 21:40:05.0,24,2015-06-21 21:40:05.0,-1,2015-06-21 22:01:10.0,-1,2015-06-21 22:01:10.0,-1,2015-06-21 22:01:10.0,16,2015-06-21 22:10:22.0,16,2015-06-21 22:10:22.0,16,2015-06-21 22:10:22.0,19,2015-06-21 22:30:52.0,19,2015-06-21 22:30:52.0
84,29,2015-06-21 21:40:09.0,29,2015-06-21 21:40:09.0,31,2015-06-21 22:01:13.0,31,2015-06-21 22:01:13.0,31,2015-06-21 22:01:13.0,-1,2015-06-21 22:10:25.0,-1,2015-06-21 22:10:25.0,-1,2015-06-21 22:10:25.0,29,2015-06-21 22:30:55.0,29,2015-06-21 22:30:55.0
64,35,2015-06-21 21:40:04.0,35,2015-06-21 21:40:04.0,29,2015-06-21 22:01:09.0,29,2015-06-21 22:01:09.0,29,2015-06-21 22:01:09.0,-1,2015-06-21 22:10:20.0,-1,2015-06-21 22:10:20.0,-1,2015-06-21 22:10:20.0,-1,2015-06-21 22:30:51.0,-1,2015-06-21 22:30:51.0
242,-1,2015-06-21 21:40:07.0,-1,2015-06-21 21:40:07.0,-1,2015-06-21 22:01:12.0,-1,2015-06-21 22:01:12.0,-1,2015-06-21 22:01:12.0,-1,2015-06-21 22:10:24.0,-1,2015-06-21 22:10:24.0,-1,2015-06-21 22:10:24.0,-1,2015-06-21 22:30:54.0,-1,2015-06-21 22:30:54.0
405,22,2015-06-21 21:40:06.0,22,2015-06-21 21:40:06.0,17,2015-06-21 22:01:11.0,17,2015-06-21 22:01:11.0,17,2015-06-21 22:01:11.0,16,2015-06-21 22:10:23.0,16,2015-06-21 22:10:23.0,16,2015-06-21 22:10:23.0,-1,2015-06-21 22:30:53.0,-1,2015-06-21 22:30:53.0
158,24,2015-06-21 21:40:02.0,24,2015-06-21 21:40:02.0,22,2015-06-21 22:01:07.0,22,2015-06-21 22:01:07.0,22,2015-06-21 22:01:07.0,22,2015-06-21 22:10:19.0,22,2015-06-21 22:10:19.0,22,2015-06-21 22:10:19.0,-1,2015-06-21 22:30:50.0,-1,2015-06-21 22:30:50.0
65,31,2015-06-21 21:40:04.0,31,2015-06-21 21:40:04.0,25,2015-06-21 22:01:09.0,25,2015-06-21 22:01:09.0,25,2015-06-21 22:01:09.0,-1,2015-06-21 22:10:20.0,-1,2015-06-21 22:10:20.0,-1,2015-06-21 22:10:20.0,28,2015-06-21 22:30:51.0,28,2015-06-21 22:30:51.0
1228,28,2015-06-21 21:40:16.0,28,2015-06-21 21:40:16.0,25,2015-06-21 22:01:19.0,25,2015-06-21 22:01:19.0,25,2015-06-21 22:01:19.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:31:01.0,-1,2015-06-21 22:31:01.0
428,24,2015-06-21 21:40:05.0,24,2015-06-21 21:40:05.0,25,2015-06-21 22:01:10.0,25,2015-06-21 22:01:10.0,25,2015-06-21 22:01:10.0,25,2015-06-21 22:10:21.0,25,2015-06-21 22:10:21.0,25,2015-06-21 22:10:21.0,31,2015-06-21 22:30:52.0,31,2015-06-21 22:30:52.0
264,23,2015-06-21 21:40:09.0,23,2015-06-21 21:40:09.0,36,2015-06-21 22:01:13.0,36,2015-06-21 22:01:13.0,36,2015-06-21 22:01:13.0,33,2015-06-21 22:10:25.0,33,2015-06-21 22:10:25.0,33,2015-06-21 22:10:25.0,33,2015-06-21 22:30:55.0,33,2015-06-21 22:30:55.0
408,-1,2015-06-21 21:40:06.0,-1,2015-06-21 21:40:06.0,27,2015-06-21 22:01:11.0,27,2015-06-21 22:01:11.0,27,2015-06-21 22:01:11.0,35,2015-06-21 22:10:23.0,35,2015-06-21 22:10:23.0,35,2015-06-21 22:10:23.0,18,2015-06-21 22:30:53.0,18,2015-06-21 22:30:53.0
222,20,2015-06-21 21:40:07.0,20,2015-06-21 21:40:07.0,23,2015-06-21 22:01:12.0,23,2015-06-21 22:01:12.0,23,2015-06-21 22:01:12.0,22,2015-06-21 22:10:23.0,22,2015-06-21 22:10:23.0,22,2015-06-21 22:10:23.0,-1,2015-06-21 22:30:54.0,-1,2015-06-21 22:30:54.0
155,25,2015-06-21 21:40:02.0,25,2015-06-21 21:40:02.0,20,2015-06-21 22:01:07.0,20,2015-06-21 22:01:07.0,20,2015-06-21 22:01:07.0,23,2015-06-21 22:10:19.0,23,2015-06-21 22:10:19.0,23,2015-06-21 22:10:19.0,21,2015-06-21 22:30:49.0,21,2015-06-21 22:30:49.0
555,20,2015-06-21 21:40:08.0,20,2015-06-21 21:40:08.0,26,2015-06-21 22:01:12.0,26,2015-06-21 22:01:12.0,26,2015-06-21 22:01:12.0,31,2015-06-21 22:10:24.0,31,2015-06-21 22:10:24.0,31,2015-06-21 22:10:24.0,-1,2015-06-21 22:30:55.0,-1,2015-06-21 22:30:55.0
1057,-1,2015-06-21 21:40:15.0,-1,2015-06-21 21:40:15.0,22,2015-06-21 22:01:18.0,22,2015-06-21 22:01:18.0,22,2015-06-21 22:01:18.0,20,2015-06-21 22:10:31.0,20,2015-06-21 22:10:31.0,20,2015-06-21 22:10:31.0,-1,2015-06-21 22:31:01.0,-1,2015-06-21 22:31:01.0
159,-1,2015-06-21 21:40:02.0,-1,2015-06-21 21:40:02.0,23,2015-06-21 22:01:07.0,23,2015-06-21 22:01:07.0,23,2015-06-21 22:01:07.0,-1,2015-06-21 22:10:19.0,-1,2015-06-21 22:10:19.0,-1,2015-06-21 22:10:19.0,-1,2015-06-21 22:30:50.0,-1,2015-06-21 22:30:50.0
16,-1,2015-06-21 21:40:03.0,-1,2015-06-21 21:40:03.0,-1,2015-06-21 22:01:08.0,-1,2015-06-21 22:01:08.0,-1,2015-06-21 22:01:08.0,-1,2015-06-21 22:10:20.0,-1,2015-06-21 22:10:20.0,-1,2015-06-21 22:10:20.0,32,2015-06-21 22:30:51.0,32,2015-06-21 22:30:51.0
552,-1,2015-06-21 21:40:08.0,-1,2015-06-21 21:40:08.0,-1,2015-06-21 22:01:12.0,-1,2015-06-21 22:01:12.0,-1,2015-06-21 22:01:12.0,18,2015-06-21 22:10:24.0,18,2015-06-21 22:10:24.0,18,2015-06-21 22:10:24.0,20,2015-06-21 22:30:54.0,20,2015-06-21 22:30:54.0
103,12,2015-06-21 21:40:04.0,12,2015-06-21 21:40:04.0,25,2015-06-21 22:01:09.0,25,2015-06-21 22:01:09.0,25,2015-06-21 22:01:09.0,-1,2015-06-21 22:10:21.0,-1,2015-06-21 22:10:21.0,-1,2015-06-21 22:10:21.0,-1,2015-06-21 22:30:51.0,-1,2015-06-21 22:30:51.0
1184,-1,2015-06-21 21:40:17.0,-1,2015-06-21 21:40:17.0,-1,2015-06-21 22:01:20.0,-1,2015-06-21 22:01:20.0,-1,2015-06-21 22:01:20.0,-1,2015-06-21 22:10:33.0,-1,2015-06-21 22:10:33.0,-1,2015-06-21 22:10:33.0,-1,2015-06-21 22:31:02.0,-1,2015-06-21 22:31:02.0
625,12,2015-06-21 21:40:09.0,12,2015-06-21 21:40:09.0,-1,2015-06-21 22:01:14.0,-1,2015-06-21 22:01:14.0,-1,2015-06-21 22:01:14.0,27,2015-06-21 22:10:26.0,27,2015-06-21 22:10:26.0,27,2015-06-21 22:10:26.0,-1,2015-06-21 22:30:56.0,-1,2015-06-21 22:30:56.0
563,29,2015-06-21 21:40:08.0,29,2015-06-21 21:40:08.0,26,2015-06-21 22:01:12.0,26,2015-06-21 22:01:12.0,26,2015-06-21 22:01:12.0,23,2015-06-21 22:10:24.0,23,2015-06-21 22:10:24.0,23,2015-06-21 22:10:24.0,24,2015-06-21 22:30:55.0,24,2015-06-21 22:30:55.0
219,-1,2015-06-21 21:40:07.0,-1,2015-06-21 21:40:07.0,26,2015-06-21 22:01:12.0,26,2015-06-21 22:01:12.0,26,2015-06-21 22:01:12.0,14,2015-06-21 22:10:23.0,14,2015-06-21 22:10:23.0,14,2015-06-21 22:10:23.0,-1,2015-06-21 22:30:54.0,-1,2015-06-21 22:30:54.0
278,20,2015-06-21 21:40:09.0,20,2015-06-21 21:40:09.0,23,2015-06-21 22:01:13.0,23,2015-06-21 22:01:13.0,23,2015-06-21 22:01:13.0,-1,2015-06-21 22:10:26.0,-1,2015-06-21 22:10:26.0,-1,2015-06-21 22:10:26.0,25,2015-06-21 22:30:56.0,25,2015-06-21 22:30:56.0
102,29,2015-06-21 21:40:04.0,29,2015-06-21 21:40:04.0,32,2015-06-21 22:01:09.0,32,2015-06-21 22:01:09.0,32,2015-06-21 22:01:09.0,29,2015-06-21 22:10:21.0,29,2015-06-21 22:10:21.0,29,2015-06-21 22:10:21.0,31,2015-06-21 22:30:51.0,31,2015-06-21 22:30:51.0
1237,-1,2015-06-21 21:40:16.0,-1,2015-06-21 21:40:16.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:31:02.0,-1,2015-06-21 22:31:02.0
894,-1,2015-06-21 21:40:12.0,-1,2015-06-21 21:40:12.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:01:16.0,46,2015-06-21 22:10:28.0,46,2015-06-21 22:10:28.0,46,2015-06-21 22:10:28.0,-1,2015-06-21 22:30:58.0,-1,2015-06-21 22:30:58.0
380,29,2015-06-21 21:40:06.0,29,2015-06-21 21:40:06.0,25,2015-06-21 22:01:11.0,25,2015-06-21 22:01:11.0,25,2015-06-21 22:01:11.0,-1,2015-06-21 22:10:22.0,-1,2015-06-21 22:10:22.0,-1,2015-06-21 22:10:22.0,22,2015-06-21 22:30:53.0,22,2015-06-21 22:30:53.0
567,30,2015-06-21 21:40:08.0,30,2015-06-21 21:40:08.0,36,2015-06-21 22:01:12.0,36,2015-06-21 22:01:12.0,36,2015-06-21 22:01:12.0,39,2015-06-21 22:10:24.0,39,2015-06-21 22:10:24.0,39,2015-06-21 22:10:24.0,-1,2015-06-21 22:30:55.0,-1,2015-06-21 22:30:55.0
1051,-1,2015-06-21 21:40:13.0,-1,2015-06-21 21:40:13.0,-1,2015-06-21 22:01:17.0,-1,2015-06-21 22:01:17.0,-1,2015-06-21 22:01:17.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:30:59.0,-1,2015-06-21 22:30:59.0
289,29,2015-06-21 21:40:09.0,29,2015-06-21 21:40:09.0,-1,2015-06-21 22:01:14.0,-1,2015-06-21 22:01:14.0,-1,2015-06-21 22:01:14.0,21,2015-06-21 22:10:26.0,21,2015-06-21 22:10:26.0,21,2015-06-21 22:10:26.0,14,2015-06-21 22:30:56.0,14,2015-06-21 22:30:56.0
1082,-1,2015-06-21 21:40:15.0,-1,2015-06-21 21:40:15.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:10:31.0,34,2015-06-21 22:31:01.0,34,2015-06-21 22:31:01.0
685,-1,2015-06-21 21:40:10.0,-1,2015-06-21 21:40:10.0,30,2015-06-21 22:01:14.0,30,2015-06-21 22:01:14.0,30,2015-06-21 22:01:14.0,-1,2015-06-21 22:10:26.0,-1,2015-06-21 22:10:26.0,-1,2015-06-21 22:10:26.0,-1,2015-06-21 22:30:56.0,-1,2015-06-21 22:30:56.0
762,-1,2015-06-21 21:40:12.0,-1,2015-06-21 21:40:12.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:30:59.0,-1,2015-06-21 22:30:59.0
880,-1,2015-06-21 21:40:14.0,-1,2015-06-21 21:40:14.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:10:30.0,-1,2015-06-21 22:10:30.0,-1,2015-06-21 22:10:30.0,-1,2015-06-21 22:31:00.0,-1,2015-06-21 22:31:00.0
994,-1,2015-06-21 21:40:15.0,-1,2015-06-21 21:40:15.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:31:01.0,-1,2015-06-21 22:31:01.0
979,-1,2015-06-21 21:40:15.0,-1,2015-06-21 21:40:15.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:31:01.0,-1,2015-06-21 22:31:01.0
1227,17,2015-06-21 21:40:16.0,17,2015-06-21 21:40:16.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:10:32.0,-1,2015-06-21 22:31:01.0,-1,2015-06-21 22:31:01.0
1259,-1,2015-06-21 21:40:16.0,-1,2015-06-21 21:40:16.0,22,2015-06-21 22:01:20.0,22,2015-06-21 22:01:20.0,22,2015-06-21 22:01:20.0,-1,2015-06-21 22:10:33.0,-1,2015-06-21 22:10:33.0,-1,2015-06-21 22:10:33.0,29,2015-06-21 22:31:02.0,29,2015-06-21 22:31:02.0
208,17,2015-06-21 21:40:03.0,17,2015-06-21 21:40:03.0,24,2015-06-21 22:01:08.0,24,2015-06-21 22:01:08.0,24,2015-06-21 22:01:08.0,23,2015-06-21 22:10:20.0,23,2015-06-21 22:10:20.0,23,2015-06-21 22:10:20.0,12,2015-06-21 22:30:50.0,12,2015-06-21 22:30:50.0
1083,-1,2015-06-21 21:40:15.0,-1,2015-06-21 21:40:15.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:31:01.0,-1,2015-06-21 22:31:01.0
687,-1,2015-06-21 21:40:10.0,-1,2015-06-21 21:40:10.0,26,2015-06-21 22:01:14.0,26,2015-06-21 22:01:14.0,26,2015-06-21 22:01:14.0,26,2015-06-21 22:10:26.0,26,2015-06-21 22:10:26.0,26,2015-06-21 22:10:26.0,23,2015-06-21 22:30:56.0,23,2015-06-21 22:30:56.0
207,19,2015-06-21 21:40:03.0,19,2015-06-21 21:40:03.0,-1,2015-06-21 22:01:08.0,-1,2015-06-21 22:01:08.0,-1,2015-06-21 22:01:08.0,18,2015-06-21 22:10:20.0,18,2015-06-21 22:10:20.0,18,2015-06-21 22:10:20.0,-1,2015-06-21 22:30:50.0,-1,2015-06-21 22:30:50.0
533,25,2015-06-21 21:40:07.0,25,2015-06-21 21:40:07.0,16,2015-06-21 22:01:12.0,16,2015-06-21 22:01:12.0,16,2015-06-21 22:01:12.0,18,2015-06-21 22:10:24.0,18,2015-06-21 22:10:24.0,18,2015-06-21 22:10:24.0,-1,2015-06-21 22:30:54.0,-1,2015-06-21 22:30:54.0
1209,-1,2015-06-21 21:40:12.0,-1,2015-06-21 21:40:12.0,25,2015-06-21 22:01:16.0,25,2015-06-21 22:01:16.0,25,2015-06-21 22:01:16.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:30:59.0,-1,2015-06-21 22:30:59.0
862,23,2015-06-21 21:40:14.0,23,2015-06-21 21:40:14.0,20,2015-06-21 22:01:17.0,20,2015-06-21 22:01:17.0,20,2015-06-21 22:01:17.0,25,2015-06-21 22:10:30.0,25,2015-06-21 22:10:30.0,25,2015-06-21 22:10:30.0,-1,2015-06-21 22:31:00.0,-1,2015-06-21 22:31:00.0
1018,-1,2015-06-21 21:40:13.0,-1,2015-06-21 21:40:13.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:01:16.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:10:29.0,-1,2015-06-21 22:30:59.0,-1,2015-06-21 22:30:59.0
129,-1,2015-06-21 21:40:02.0,-1,2015-06-21 21:40:02.0,-1,2015-06-21 22:01:07.0,-1,2015-06-21 22:01:07.0,-1,2015-06-21 22:01:07.0,-1,2015-06-21 22:10:18.0,-1,2015-06-21 22:10:18.0,-1,2015-06-21 22:10:18.0,-1,2015-06-21 22:30:49.0,-1,2015-06-21 22:30:49.0
12,-1,2015-06-21 21:40:03.0,-1,2015-06-21 21:40:03.0,30,2015-06-21 22:01:08.0,30,2015-06-21 22:01:08.0,30,2015-06-21 22:01:08.0,-1,2015-06-21 22:10:20.0,-1,2015-06-21 22:10:20.0,-1,2015-06-21 22:10:20.0,36,2015-06-21 22:30:50.0,36,2015-06-21 22:30:50.0
226,-1,2015-06-21 21:40:07.0,-1,2015-06-21 21:40:07.0,17,2015-06-21 22:01:12.0,17,2015-06-21 22:01:12.0,17,2015-06-21 22:01:12.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:10:23.0,20,2015-06-21 22:30:54.0,20,2015-06-21 22:30:54.0
170,26,2015-06-21 21:40:02.0,26,2015-06-21 21:40:02.0,27,2015-06-21 22:01:07.0,27,2015-06-21 22:01:07.0,27,2015-06-21 22:01:07.0,24,2015-06-21 22:10:19.0,24,2015-06-21 22:10:19.0,24,2015-06-21 22:10:19.0,27,2015-06-21 22:30:50.0,27,2015-06-21 22:30:50.0
497,27,2015-06-21 21:40:11.0,27,2015-06-21 21:40:11.0,27,2015-06-21 22:01:15.0,27,2015-06-21 22:01:15.0,27,2015-06-21 22:01:15.0,-1,2015-06-21 22:10:28.0,-1,2015-06-21 22:10:28.0,-1,2015-06-21 22:10:28.0,-1,2015-06-21 22:30:58.0,-1,2015-06-21 22:30:58.0
268,23,2015-06-21 21:40:09.0,23,2015-06-21 21:40:09.0,-1,2015-06-21 22:01:13.0,-1,2015-06-21 22:01:13.0,-1,2015-06-21 22:01:13.0,25,2015-06-21 22:10:25.0,25,2015-06-21 22:10:25.0,25,2015-06-21 22:10:25.0,30,2015-06-21 22:30:55.0,30,2015-06-21 22:30:55.0
156,23,2015-06-21 21:40:02.0,23,2015-06-21 21:40:02.0,-1,2015-06-21 22:01:07.0,-1,2015-06-21 22:01:07.0,-1,2015-06-21 22:01:07.0,20,2015-06-21 22:10:19.0,20,2015-06-21 22:10:19.0,20,2015-06-21 22:10:19.0,24,2015-06-21 22:30:50.0,24,2015-06-21 22:30:50.0
262,26,2015-06-21 21:40:09.0,26,2015-06-21 21:40:09.0,25,2015-06-21 22:01:13.0,25,2015-06-21 22:01:13.0,25,2015-06-21 22:01:13.0,25,2015-06-21 22:10:25.0,25,2015-06-21 22:10:25.0,25,2015-06-21 22:10:25.0,27,2015-06-21 22:30:55.0,27,2015-06-21 22:30:55.0
251,15,2015-06-21 21:40:11.0,15,2015-06-21 21:40:11.0,-1,2015-06-21 22:01:15.0,-1,2015-06-21 22:01:15.0,-1,2015-06-21 22:01:15.0,27,2015-06-21 22:10:28.0,27,2015-06-21 22:10:28.0,27,2015-06-21 22:10:28.0,22,2015-06-21 22:30:58.0,22,2015-06-21 22:30:58.0
133,32,2015-06-21 21:40:02.0,32,2015-06-21 21:40:02.0,31,2015-06-21 22:01:07.0,31,2015-06-21 22:01:07.0,31,2015-06-21 22:01:07.0,16,2015-06-21 22:10:19.0,16,2015-06-21 22:10:19.0,16,2015-06-21 22:10:19.0,33,2015-06-21 22:30:49.0,33,2015-06-21 22:30:49.0
216,-1,2015-06-21 21:40:07.0,-1,2015-06-21 21:40:07.0,21,2015-06-21 22:01:12.0,21,2015-06-21 22:01:12.0,21,2015-06-21 22:01:12.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:30:54.0,-1,2015-06-21 22:30:54.0
884,29,2015-06-21 21:40:14.0,29,2015-06-21 21:40:14.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,20,2015-06-21 22:10:30.0,20,2015-06-21 22:10:30.0,20,2015-06-21 22:10:30.0,-1,2015-06-21 22:31:00.0,-1,2015-06-21 22:31:00.0
591,-1,2015-06-21 21:40:06.0,-1,2015-06-21 21:40:06.0,-1,2015-06-21 22:01:11.0,-1,2015-06-21 22:01:11.0,-1,2015-06-21 22:01:11.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:30:53.0,-1,2015-06-21 22:30:53.0
1090,39,2015-06-21 21:40:15.0,39,2015-06-21 21:40:15.0,30,2015-06-21 22:01:18.0,30,2015-06-21 22:01:18.0,30,2015-06-21 22:01:18.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:10:31.0,40,2015-06-21 22:31:01.0,40,2015-06-21 22:31:01.0
645,-1,2015-06-21 21:40:10.0,-1,2015-06-21 21:40:10.0,24,2015-06-21 22:01:14.0,24,2015-06-21 22:01:14.0,24,2015-06-21 22:01:14.0,23,2015-06-21 22:10:26.0,23,2015-06-21 22:10:26.0,23,2015-06-21 22:10:26.0,-1,2015-06-21 22:30:56.0,-1,2015-06-21 22:30:56.0
373,-1,2015-06-21 21:40:06.0,-1,2015-06-21 21:40:06.0,-1,2015-06-21 22:01:10.0,-1,2015-06-21 22:01:10.0,-1,2015-06-21 22:01:10.0,-1,2015-06-21 22:10:22.0,-1,2015-06-21 22:10:22.0,-1,2015-06-21 22:10:22.0,-1,2015-06-21 22:30:53.0,-1,2015-06-21 22:30:53.0
575,27,2015-06-21 21:40:06.0,27,2015-06-21 21:40:06.0,-1,2015-06-21 22:01:11.0,-1,2015-06-21 22:01:11.0,-1,2015-06-21 22:01:11.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:10:23.0,-1,2015-06-21 22:10:23.0,23,2015-06-21 22:30:53.0,23,2015-06-21 22:30:53.0
287,23,2015-06-21 21:40:09.0,23,2015-06-21 21:40:09.0,27,2015-06-21 22:01:14.0,27,2015-06-21 22:01:14.0,27,2015-06-21 22:01:14.0,27,2015-06-21 22:10:26.0,27,2015-06-21 22:10:26.0,27,2015-06-21 22:10:26.0,-1,2015-06-21 22:30:56.0,-1,2015-06-21 22:30:56.0
1242,18,2015-06-21 21:40:16.0,18,2015-06-21 21:40:16.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,-1,2015-06-21 22:01:19.0,29,2015-06-21 22:10:32.0,29,2015-06-21 22:10:32.0,29,2015-06-21 22:10:32.0,27,2015-06-21 22:31:02.0,27,2015-06-21 22:31:02.0
389,16,2015-06-21 21:40:06.0,16,2015-06-21 21:40:06.0,33,2015-06-21 22:01:11.0,33,2015-06-21 22:01:11.0,33,2015-06-21 22:01:11.0,25,2015-06-21 22:10:22.0,25,2015-06-21 22:10:22.0,25,2015-06-21 22:10:22.0,-1,2015-06-21 22:30:53.0,-1,2015-06-21 22:30:53.0
823,-1,2015-06-21 21:40:13.0,-1,2015-06-21 21:40:13.0,-1,2015-06-21 22:01:17.0,-1,2015-06-21 22:01:17.0,-1,2015-06-21 22:01:17.0,-1,2015-06-21 22:10:30.0,-1,2015-06-21 22:10:30.0,-1,2015-06-21 22:10:30.0,-1,2015-06-21 22:31:00.0,-1,2015-06-21 22:31:00.0
1091,-1,2015-06-21 21:40:15.0,-1,2015-06-21 21:40:15.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:01:18.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:10:31.0,-1,2015-06-21 22:31:01.0,-1,2015-06-21 22:31:01.0
548,20,2015-06-21 21:40:08.0,20,2015-06-21 21:40:08.0,24,2015-06-21 22:01:12.0,24,2015-06-21 22:01:12.0,24,2015-06-21 22:01:12.0,-1,2015-06-21 22:10:24.0,-1,2015-06-21 22:10:24.0,-1,2015-06-21 22:10:24.0,23,2015-06-21 22:30:54.0,23,2015-06-21 22:30:54.0
721,-1,2015-06-21 21:40:10.0,-1,2015-06-21 21:40:10.0,-1,2015-06-21 22:01:15.0,-1,2015-06-21 22:01:15.0,-1,2015-06-21 22:01:15.0,-1,2015-06-21 22:10:27.0,-1,2015-06-21 22:10:27.0,-1,2015-06-21 22:10:27.0,-1,2015-06-21 22:30:57.0,-1,2015-06-21 22:30:57.0
482,14,2015-06-21 21:40:11.0,14,2015-06-21 21:40:11.0,10,2015-06-21 22:01:15.0,10,2015-06-21 22:01:15.0,10,2015-06-21 22:01:15.0,25,2015-06-21 22:10:27.0,25,2015-06-21 22:10:27.0,25,2015-06-21 22:10:27.0,30,2015-06-21 22:30:57.0,30,2015-06-21 22:30:57.0
1303,23,2015-06-21 21:40:17.0,23,2015-06-21 21:40:17.0,22,2015-06-21 22:01:20.0,22,2015-06-21 22:01:20.0,22,2015-06-21 22:01:20.0,-1,2015-06-21 22:10:33.0,-1,2015-06-21 22:10:33.0,-1,2015-06-21 22:10:33.0,23,2015-06-21 22:31:03.0,23,2015-06-21 22:31:03.0
332,-1,2015-06-21 21:40:05.0,-1,2015-06-21 21:40:05.0,-1,2015-06-21 22:01:10.0,-1,2015-06-21 22:01:10.0,-1,2015-06-21 22:01:10.0,-1,2015-06-21 22:10:22.0,-1,2015-06-21 22:10:22.0,-1,2015-06-21 22:10:22.0,-1,2015-06-21 22:30:52.0,-1,2015-06-21 22:30:52.0
